    temperatura,umidade,categoria
15.7,63.400002,caso_otimo
15.7,64.0,caso_otimo
15.6,64.400002,caso_otimo
15.6,64.0,caso_otimo
15.6,62.400002,caso_otimo
15.6,64.199997,caso_otimo
15.6,64.400002,caso_otimo
15.6,64.099998,caso_otimo
15.6,66.5,caso_otimo
15.6,65.300003,caso_otimo
15.6,64.099998,caso_otimo
15.6,64.199997,caso_otimo
15.6,64.599998,caso_otimo
15.6,62.5,caso_otimo
15.6,62.900002,caso_otimo
15.6,66.5,caso_otimo
15.5,65.199997,lower_optimal
15.5,64.699997,lower_optimal
15.5,66.599998,lower_optimal
15.5,65.300003,lower_optimal
15.4,65.800003,lower_optimal
15.4,65.5,lower_optimal
15.4,64.699997,lower_optimal
15.4,66.400002,lower_optimal
15.4,66.300003,lower_optimal
15.4,65.300003,lower_optimal
15.3,66.800003,lower_optimal
15.3,65.400002,lower_optimal
15.2,66.800003,lower_optimal
15.2,65.199997,lower_optimal
15.2,66.800003,lower_optimal
15.2,70.699997,lower_optimal
15.2,68.599998,lower_optimal
15.2,68.400002,lower_optimal
15.2,68.099998,lower_optimal
15.2,68.900002,lower_optimal
15.2,68.599998,lower_optimal
15.2,66.699997,lower_optimal
15.2,65.900002,lower_optimal
15.1,66.699997,lower_optimal
15.1,67.199997,lower_optimal
15.1,66.199997,lower_optimal
15.1,69.900002,lower_optimal
15.0,68.199997,lower_optimal
15.1,69.099998,lower_optimal
15.1,67.300003,lower_optimal
15.1,66.699997,lower_optimal
15.1,68.5,lower_optimal
15.1,69.0,lower_optimal
15.1,67.800003,lower_optimal
15.0,66.0,lower_optimal
15.0,66.099998,lower_optimal
15.0,68.199997,lower_optimal
15.0,68.099998,lower_optimal
14.9,66.0,lower_optimal
14.9,67.300003,lower_optimal
14.9,67.0,lower_optimal
14.9,70.199997,lower_optimal
14.9,65.599998,lower_optimal
14.9,66.599998,lower_optimal
14.9,65.300003,lower_optimal
14.8,68.300003,lower_optimal
14.8,66.400002,lower_optimal
14.8,67.099998,lower_optimal
14.7,67.300003,lower_optimal
14.7,67.5,lower_optimal
14.7,69.0,lower_optimal
14.6,68.599998,lower_optimal
14.6,68.0,lower_optimal
14.5,67.099998,lower_optimal
14.5,70.699997,lower_optimal
14.5,68.099998,lower_optimal
14.4,69.0,lower_optimal
14.4,67.5,lower_optimal
14.3,66.5,lower_optimal
14.3,68.099998,lower_optimal
14.3,67.599998,lower_optimal
14.3,67.800003,lower_optimal
14.3,67.900002,lower_optimal
14.3,67.800003,lower_optimal
14.2,70.199997,lower_optimal
14.2,69.199997,lower_optimal
14.2,67.300003,lower_optimal
14.2,69.599998,lower_optimal
14.2,68.5,lower_optimal
14.2,68.5,lower_optimal
14.2,69.800003,lower_optimal
14.2,68.900002,lower_optimal
14.2,68.5,lower_optimal
14.2,69.099998,lower_optimal
14.2,68.900002,lower_optimal
14.1,68.199997,lower_optimal
14.1,70.300003,lower_optimal
14.1,71.0,lower_optimal
14.2,67.5,lower_optimal
14.2,70.300003,lower_optimal
14.2,72.800003,lower_optimal
14.2,70.699997,lower_optimal
14.1,71.099998,lower_optimal
13.8,69.599998,lower_optimal
13.4,71.800003,lower_optimal
13.2,75.599998,lower_optimal
13.1,75.0,lower_optimal
13.1,75.599998,lower_optimal
13.1,77.199997,lower_optimal
13.1,75.800003,lower_optimal
13.1,73.699997,lower_optimal
13.1,76.0,lower_optimal
13.3,75.599998,lower_optimal
13.4,74.300003,lower_optimal
13.6,73.400002,lower_optimal
13.8,71.0,lower_optimal
13.9,69.900002,lower_optimal
14.0,69.599998,lower_optimal
14.0,69.5,lower_optimal
14.1,69.699997,lower_optimal
14.1,68.400002,lower_optimal
14.1,68.900002,lower_optimal
14.1,72.0,lower_optimal
14.2,71.099998,lower_optimal
14.2,71.5,lower_optimal
14.3,68.699997,lower_optimal
14.3,69.0,lower_optimal
14.3,69.400002,lower_optimal
14.3,68.300003,lower_optimal
14.4,70.400002,lower_optimal
14.4,69.400002,lower_optimal
14.5,66.0,lower_optimal
14.5,68.599998,lower_optimal
14.6,66.800003,lower_optimal
14.5,66.0,lower_optimal
14.5,68.599998,lower_optimal
14.5,65.900002,lower_optimal
14.4,67.0,lower_optimal
14.4,66.5,lower_optimal
14.5,69.599998,lower_optimal
14.6,69.199997,lower_optimal
14.6,67.900002,lower_optimal
14.7,67.300003,lower_optimal
14.7,67.0,lower_optimal
14.6,67.199997,lower_optimal
14.7,67.900002,lower_optimal
14.7,66.0,lower_optimal
14.6,64.900002,lower_optimal
14.6,68.099998,lower_optimal
14.6,66.099998,lower_optimal
14.6,66.699997,lower_optimal
14.6,69.699997,lower_optimal
14.6,71.099998,lower_optimal
14.6,69.400002,lower_optimal
14.5,66.300003,lower_optimal
14.4,68.300003,lower_optimal
14.1,69.0,lower_optimal
13.8,68.5,lower_optimal
13.6,68.800003,lower_optimal
13.4,71.900002,lower_optimal
13.3,73.099998,lower_optimal
13.2,73.0,lower_optimal
13.1,73.400002,lower_optimal
13.1,75.099998,lower_optimal
13.1,73.199997,lower_optimal
13.1,75.199997,lower_optimal
13.1,74.0,lower_optimal
13.1,73.400002,lower_optimal
13.0,74.300003,lower_optimal
13.0,73.199997,lower_optimal
12.9,74.0,lower_optimal
12.9,73.900002,lower_optimal
12.8,73.599998,lower_optimal
12.8,74.599998,lower_optimal
12.8,75.400002,lower_optimal
12.9,72.800003,lower_optimal
12.9,74.400002,lower_optimal
12.9,73.400002,lower_optimal
13.0,73.300003,lower_optimal
13.0,74.300003,lower_optimal
13.1,73.599998,lower_optimal
13.1,73.199997,lower_optimal
13.2,72.400002,lower_optimal
13.3,71.400002,lower_optimal
13.3,72.5,lower_optimal
13.4,72.800003,lower_optimal
13.4,71.900002,lower_optimal
13.5,72.0,lower_optimal
13.5,71.900002,lower_optimal
13.4,72.300003,lower_optimal
13.4,71.599998,lower_optimal
13.4,72.0,lower_optimal
13.5,72.699997,lower_optimal
13.5,71.599998,lower_optimal
13.5,73.400002,lower_optimal
13.6,71.300003,lower_optimal
13.7,74.400002,lower_optimal
13.7,71.400002,lower_optimal
13.8,70.5,lower_optimal
13.8,71.800003,lower_optimal
13.8,72.599998,lower_optimal
13.9,74.0,lower_optimal
13.9,70.400002,lower_optimal
13.9,70.699997,lower_optimal
13.9,70.800003,lower_optimal
13.8,71.199997,lower_optimal
13.8,69.5,lower_optimal
13.8,70.5,lower_optimal
13.7,69.5,lower_optimal
13.7,71.400002,lower_optimal
13.7,72.900002,lower_optimal
13.6,71.699997,lower_optimal
13.6,71.099998,lower_optimal
13.5,72.699997,lower_optimal
13.3,72.599998,lower_optimal
13.2,71.300003,lower_optimal
13.2,72.5,lower_optimal
13.1,75.300003,lower_optimal
13.1,76.0,lower_optimal
13.1,75.699997,lower_optimal
13.1,73.400002,lower_optimal
13.1,73.0,lower_optimal
13.1,75.400002,lower_optimal
13.1,74.900002,lower_optimal
13.1,74.599998,lower_optimal
13.1,74.199997,lower_optimal
13.2,74.300003,lower_optimal
13.2,74.300003,lower_optimal
13.2,73.0,lower_optimal
13.1,73.099998,lower_optimal
13.1,73.0,lower_optimal
13.1,72.800003,lower_optimal
13.2,76.900002,lower_optimal
13.1,74.5,lower_optimal
13.0,76.0,lower_optimal
12.8,75.800003,lower_optimal
12.5,75.800003,lower_optimal
12.4,76.599998,lower_optimal
12.3,75.300003,lower_optimal
12.3,77.800003,lower_optimal
12.3,76.599998,lower_optimal
12.3,76.699997,lower_optimal
12.3,75.800003,lower_optimal
12.3,77.400002,lower_optimal
12.3,77.400002,lower_optimal
12.3,78.099998,lower_optimal
12.2,77.400002,lower_optimal
12.3,78.599998,lower_optimal
12.3,78.400002,lower_optimal
12.4,78.699997,lower_optimal
12.4,77.800003,lower_optimal
12.5,77.699997,lower_optimal
12.5,75.099998,lower_optimal
12.5,75.0,lower_optimal
12.6,77.199997,lower_optimal
12.6,77.699997,lower_optimal
12.7,75.5,lower_optimal
12.7,76.199997,lower_optimal
12.7,75.699997,lower_optimal
12.7,75.900002,lower_optimal
12.8,73.800003,lower_optimal
12.9,73.400002,lower_optimal
13.0,72.300003,lower_optimal
13.1,73.699997,lower_optimal
13.2,75.199997,lower_optimal
13.2,73.699997,lower_optimal
13.2,75.400002,lower_optimal
13.3,73.199997,lower_optimal
13.3,74.5,lower_optimal
13.3,72.699997,lower_optimal
13.3,71.699997,lower_optimal
13.3,72.599998,lower_optimal
13.3,72.699997,lower_optimal
13.3,73.400002,lower_optimal
13.3,71.699997,lower_optimal
13.2,72.0,lower_optimal
13.2,71.5,lower_optimal
13.1,75.400002,lower_optimal
12.7,74.599998,lower_optimal
12.4,77.599998,lower_optimal
12.2,77.199997,lower_optimal
12.1,80.699997,lower_optimal
12.0,77.800003,lower_optimal
12.0,78.0,lower_optimal
11.9,79.300003,lower_optimal
11.9,77.5,lower_optimal
11.8,79.300003,lower_optimal
11.7,78.400002,lower_optimal
11.7,79.599998,lower_optimal
11.7,79.599998,lower_optimal
11.7,78.5,lower_optimal
11.7,80.300003,lower_optimal
11.7,79.300003,lower_optimal
11.7,80.099998,lower_optimal
11.7,82.400002,lower_optimal
11.7,80.900002,lower_optimal
11.7,81.699997,lower_optimal
11.7,81.400002,lower_optimal
11.7,80.300003,lower_optimal
11.6,79.199997,lower_optimal
11.6,81.5,lower_optimal
11.6,78.5,lower_optimal
11.5,80.0,lower_optimal
11.5,82.400002,lower_optimal
11.6,81.0,lower_optimal
11.6,81.0,lower_optimal
11.5,80.800003,lower_optimal
11.5,80.300003,lower_optimal
11.5,80.800003,lower_optimal
11.4,82.199997,lower_optimal
11.4,82.900002,lower_marginal
11.5,81.900002,lower_optimal
11.5,82.599998,lower_marginal
11.6,82.5,lower_optimal
11.6,82.099998,lower_optimal
11.7,84.0,lower_marginal
11.8,83.699997,lower_marginal
11.7,83.199997,lower_marginal
11.7,82.300003,lower_optimal
11.7,81.800003,lower_optimal
11.7,82.800003,lower_marginal
11.7,82.699997,lower_marginal
11.7,81.800003,lower_optimal
11.6,82.0,lower_optimal
11.6,82.699997,lower_marginal
11.5,80.5,lower_optimal
11.5,80.900002,lower_optimal
11.4,81.699997,lower_optimal
11.5,82.300003,lower_optimal
11.5,81.599998,lower_optimal
11.6,82.0,lower_optimal
11.6,81.099998,lower_optimal
11.7,80.800003,lower_optimal
11.7,82.199997,lower_optimal
11.7,81.900002,lower_optimal
11.7,79.900002,lower_optimal
11.6,81.400002,lower_optimal
11.6,79.699997,lower_optimal
11.5,80.900002,lower_optimal
11.5,80.699997,lower_optimal
11.5,82.300003,lower_optimal
11.6,83.800003,lower_marginal
11.6,82.599998,lower_marginal
11.5,82.599998,lower_marginal
11.5,83.400002,lower_marginal
11.4,80.599998,lower_optimal
11.4,80.699997,lower_optimal
11.4,80.699997,lower_optimal
11.4,82.599998,lower_marginal
11.4,82.5,lower_optimal
11.4,82.400002,lower_optimal
11.4,82.400002,lower_optimal
11.4,82.300003,lower_optimal
11.4,81.5,lower_optimal
11.4,80.599998,lower_optimal
11.4,81.400002,lower_optimal
11.4,80.599998,lower_optimal
11.4,80.099998,lower_optimal
11.5,81.300003,lower_optimal
11.6,79.800003,lower_optimal
11.6,80.300003,lower_optimal
11.7,81.300003,lower_optimal
11.8,80.0,lower_optimal
11.7,79.0,lower_optimal
11.6,79.5,lower_optimal
11.6,80.0,lower_optimal
11.6,81.0,lower_optimal
11.6,80.400002,lower_optimal
11.6,82.900002,lower_marginal
11.4,82.0,lower_optimal
11.2,80.400002,lower_optimal
10.9,80.800003,lower_optimal
10.8,81.5,lower_optimal
10.7,82.599998,frio
10.6,83.400002,lower_marginal
10.5,83.699997,frio
10.5,84.300003,frio
10.5,84.699997,frio
10.5,84.300003,frio
10.4,84.5,frio
10.3,84.400002,frio
10.3,85.599998,frio
10.4,86.099998,frio
10.5,87.099998,frio
10.5,85.800003,frio
10.4,84.800003,frio
10.4,84.699997,frio
10.4,84.599998,frio
10.3,84.099998,frio
10.3,84.199997,frio
10.3,84.699997,frio
10.3,84.300003,frio
10.3,83.599998,frio
10.3,84.300003,frio
10.4,84.0,frio
10.4,85.199997,frio
10.4,84.800003,frio
10.4,84.099998,frio
10.4,84.199997,frio
10.5,85.800003,frio
10.5,85.199997,frio
10.5,85.800003,frio
10.5,85.800003,frio
10.5,85.400002,frio
10.5,86.199997,frio
10.5,85.800003,frio
10.5,85.0,frio
10.5,84.699997,frio
10.6,85.699997,lower_marginal
10.7,86.400002,lower_marginal
10.7,87.199997,lower_marginal
10.7,86.800003,lower_marginal
10.6,85.900002,lower_marginal
10.6,86.5,lower_marginal
10.6,85.699997,lower_marginal
10.6,86.5,lower_marginal
10.5,86.0,frio
10.4,84.800003,frio
10.3,84.300003,frio
10.2,85.400002,frio
10.2,86.599998,frio
10.3,86.199997,frio
10.3,86.699997,frio
10.4,86.300003,frio
10.3,85.400002,frio
10.2,85.300003,frio
10.2,84.599998,frio
10.2,85.099998,frio
10.2,84.699997,frio
10.3,85.900002,frio
10.4,85.300003,frio
10.4,85.599998,frio
10.5,85.699997,frio
10.5,86.099998,frio
10.6,86.699997,lower_marginal
10.6,86.199997,lower_marginal
10.6,85.900002,lower_marginal
10.5,85.5,frio
10.6,86.400002,lower_marginal
10.7,87.5,frio e muito umido
10.8,87.400002,frio
10.7,85.699997,lower_marginal
10.4,84.699997,frio
10.2,85.900002,frio
10.1,85.699997,frio
10.0,86.199997,frio
10.0,86.699997,frio
9.9,86.199997,frio
9.9,86.800003,frio
9.9,87.099998,frio
9.9,86.300003,frio
9.8,86.599998,frio
9.8,86.800003,frio
9.7,86.0,frio
9.6,86.599998,frio
9.7,87.5,frio
9.8,88.0,frio e muito umido
9.8,87.699997,frio e muito umido
9.9,87.400002,frio
10.0,87.599998,frio e muito umido
10.1,88.400002,frio e muito umido
10.2,88.0,frio e muito umido
10.3,88.199997,frio e muito umido
10.2,86.900002,frio
10.2,86.599998,frio
10.2,87.199997,frio
10.2,87.300003,frio
10.2,86.599998,frio
10.1,86.199997,frio
10.1,86.199997,frio
10.1,86.599998,frio
10.1,86.599998,frio
10.1,85.300003,frio
10.2,86.699997,frio
10.3,87.599998,frio e muito umido
10.3,86.300003,frio
10.2,85.199997,frio
10.1,84.900002,frio
10.1,85.5,frio
10.1,86.0,frio
10.1,86.800003,frio
10.1,86.099998,frio
10.0,86.199997,frio
10.0,86.199997,frio
9.9,86.099998,frio
9.9,86.599998,frio
9.9,87.099998,frio
9.9,87.099998,frio
10.0,87.599998,frio e muito umido
10.1,88.0,frio e muito umido
10.1,88.099998,frio e muito umido
10.1,88.0,frio e muito umido
10.0,87.300003,frio
10.0,87.699997,frio e muito umido
10.0,88.5,frio e muito umido
10.1,88.699997,frio e muito umido
10.1,87.699997,frio e muito umido
10.0,87.400002,frio
10.1,87.699997,frio e muito umido
10.0,87.099998,frio
10.0,86.800003,frio
10.0,86.900002,frio
9.9,86.599998,frio
9.9,86.699997,frio
9.9,87.699997,frio e muito umido
10.0,87.699997,frio e muito umido
10.0,87.5,frio
10.1,87.5,frio e muito umido
10.1,87.5,frio e muito umido
10.1,87.599998,frio e muito umido
10.2,88.0,frio e muito umido
10.2,87.800003,frio e muito umido
10.3,87.5,frio e muito umido
10.3,87.5,frio e muito umido
10.4,88.199997,frio e muito umido
10.5,87.400002,frio
10.6,86.400002,lower_marginal
10.8,85.800003,lower_marginal
10.9,83.699997,lower_marginal
11.0,83.699997,lower_marginal
11.1,83.300003,lower_marginal
11.2,81.699997,lower_optimal
11.3,80.300003,lower_optimal
11.5,77.800003,lower_optimal
11.7,78.400002,lower_optimal
11.2,78.199997,lower_optimal
10.8,81.199997,lower_optimal
10.6,83.400002,lower_marginal
10.5,83.900002,frio
10.5,84.099998,frio
10.5,84.099998,frio
10.5,84.5,frio
10.5,85.400002,frio
10.5,85.0,frio
10.6,85.5,lower_marginal
10.6,85.599998,lower_marginal
10.7,86.599998,lower_marginal
10.8,86.599998,lower_marginal
10.8,86.400002,lower_marginal
10.8,86.099998,lower_marginal
10.9,86.099998,lower_marginal
11.0,86.099998,lower_marginal
11.0,84.599998,lower_marginal
11.0,83.199997,lower_marginal
11.1,82.800003,lower_marginal
11.2,83.300003,lower_marginal
11.4,83.5,lower_marginal
11.5,82.5,lower_optimal
11.5,81.300003,lower_optimal
11.6,80.5,lower_optimal
11.8,79.800003,lower_optimal
12.0,78.400002,lower_optimal
12.1,77.0,lower_optimal
12.2,78.0,lower_optimal
12.3,75.900002,lower_optimal
12.3,76.599998,lower_optimal
12.4,79.099998,lower_optimal
12.5,77.699997,lower_optimal
12.6,77.199997,lower_optimal
12.5,77.0,lower_optimal
12.1,77.0,lower_optimal
11.7,78.900002,lower_optimal
11.4,78.300003,lower_optimal
11.3,79.699997,lower_optimal
11.1,78.5,lower_optimal
11.0,81.5,lower_optimal
11.1,82.800003,lower_marginal
11.1,81.699997,lower_optimal
11.2,82.099998,lower_optimal
11.3,82.699997,lower_marginal
11.4,83.400002,lower_marginal
11.5,81.400002,lower_optimal
11.6,78.0,lower_optimal
11.7,79.5,lower_optimal
11.7,79.300003,lower_optimal
11.8,81.0,lower_optimal
11.7,79.0,lower_optimal
11.7,79.300003,lower_optimal
11.7,79.300003,lower_optimal
11.8,79.900002,lower_optimal
11.8,79.599998,lower_optimal
11.8,79.300003,lower_optimal
11.8,78.5,lower_optimal
11.9,77.599998,lower_optimal
11.9,77.199997,lower_optimal
11.9,76.900002,lower_optimal
11.9,77.400002,lower_optimal
11.9,78.099998,lower_optimal
11.9,77.099998,lower_optimal
12.0,77.0,lower_optimal
12.0,77.300003,lower_optimal
12.1,80.099998,lower_optimal
12.1,78.699997,lower_optimal
12.1,78.199997,lower_optimal
12.0,78.300003,lower_optimal
12.0,79.400002,lower_optimal
11.9,78.199997,lower_optimal
11.9,78.199997,lower_optimal
11.9,77.5,lower_optimal
11.9,78.300003,lower_optimal
12.0,79.800003,lower_optimal
12.1,77.5,lower_optimal
12.2,78.199997,lower_optimal
12.2,77.599998,lower_optimal
12.3,78.5,lower_optimal
12.3,76.0,lower_optimal
12.4,77.5,lower_optimal
12.4,77.599998,lower_optimal
12.5,77.300003,lower_optimal
12.7,76.900002,lower_optimal
12.8,74.0,lower_optimal
12.9,74.5,lower_optimal
13.1,74.5,lower_optimal
13.2,72.900002,lower_optimal
13.4,71.800003,lower_optimal
13.5,71.400002,lower_optimal
13.7,70.599998,lower_optimal
13.7,70.300003,lower_optimal
13.7,71.300003,lower_optimal
13.8,72.300003,lower_optimal
13.9,70.599998,lower_optimal
13.9,70.900002,lower_optimal
14.0,70.800003,lower_optimal
14.0,68.699997,lower_optimal
14.0,68.900002,lower_optimal
13.9,67.5,lower_optimal
13.9,67.5,lower_optimal
14.0,68.800003,lower_optimal
14.0,68.0,lower_optimal
14.0,68.599998,lower_optimal
14.0,71.300003,lower_optimal
14.0,69.599998,lower_optimal
14.0,69.900002,lower_optimal
14.0,68.800003,lower_optimal
14.0,68.599998,lower_optimal
14.1,68.699997,lower_optimal
14.1,69.099998,lower_optimal
14.2,70.400002,lower_optimal
14.2,70.699997,lower_optimal
14.2,71.099998,lower_optimal
14.3,66.800003,lower_optimal
14.3,66.5,lower_optimal
14.3,66.300003,lower_optimal
14.2,67.199997,lower_optimal
14.2,67.900002,lower_optimal
14.3,68.199997,lower_optimal
14.3,66.099998,lower_optimal
14.3,66.099998,lower_optimal
14.4,66.699997,lower_optimal
14.5,69.0,lower_optimal
14.7,67.900002,lower_optimal
14.8,65.099998,lower_optimal
14.9,65.199997,lower_optimal
14.9,63.900002,lower_optimal
14.9,63.5,lower_optimal
14.9,65.900002,lower_optimal
14.9,63.400002,lower_optimal
14.9,62.5,lower_optimal
14.8,62.900002,lower_optimal
14.9,63.700001,lower_optimal
14.9,63.299999,lower_optimal
15.0,65.599998,lower_optimal
15.0,64.699997,lower_optimal
15.1,64.300003,lower_optimal
15.1,62.700001,lower_optimal
15.1,63.299999,lower_optimal
15.2,63.700001,lower_optimal
15.3,65.599998,lower_optimal
15.5,65.0,lower_optimal
15.6,63.299999,caso_otimo
15.6,60.900002,caso_otimo
15.4,62.0,lower_optimal
15.3,61.599998,lower_optimal
15.3,61.099998,lower_optimal
15.2,61.0,lower_optimal
15.3,60.700001,lower_optimal
15.3,61.799999,lower_optimal
15.1,61.400002,lower_optimal
15.0,62.900002,lower_optimal
15.1,62.900002,lower_optimal
15.3,62.5,lower_optimal
15.4,62.299999,lower_optimal
15.5,60.400002,lower_optimal
15.5,60.599998,lower_optimal
15.5,61.799999,lower_optimal
15.4,60.299999,lower_optimal
15.2,59.700001,lower_optimal
15.0,60.599998,lower_optimal
14.9,63.5,lower_optimal
15.0,65.300003,lower_optimal
15.1,63.799999,lower_optimal
15.2,62.200001,lower_optimal
15.3,62.099998,lower_optimal
15.4,62.299999,lower_optimal
15.5,61.599998,lower_optimal
15.6,62.700001,caso_otimo
15.6,64.699997,caso_otimo
15.6,61.099998,caso_otimo
15.6,59.099998,caso_otimo
15.6,59.700001,caso_otimo
15.5,58.900002,lower_optimal
15.4,60.599998,lower_optimal
15.4,60.599998,lower_optimal
15.3,59.5,lower_optimal
15.3,58.700001,lower_optimal
15.3,59.400002,lower_optimal
15.4,57.299999,lower_optimal
15.5,57.5,lower_optimal
15.6,57.900002,caso_otimo
15.7,61.099998,caso_otimo
15.7,60.799999,caso_otimo
15.7,58.700001,caso_otimo
15.7,58.599998,caso_otimo
15.7,59.099998,caso_otimo
15.7,59.599998,caso_otimo
15.7,57.900002,caso_otimo
15.7,58.799999,caso_otimo
15.6,59.400002,caso_otimo
15.6,60.900002,caso_otimo
15.6,59.299999,caso_otimo
15.6,58.200001,caso_otimo
15.6,60.299999,caso_otimo
15.7,60.900002,caso_otimo
15.8,58.099998,caso_otimo
15.9,63.400002,caso_otimo
16.0,60.700001,caso_otimo
16.0,56.5,lower_optimal
16.1,59.700001,caso_otimo
16.1,56.5,lower_optimal
16.200001,56.299999,lower_optimal
16.200001,57.400002,lower_optimal
16.200001,56.299999,lower_optimal
16.200001,54.400002,lower_optimal
16.299999,59.400002,caso_otimo
16.299999,56.0,lower_optimal
16.4,55.400002,lower_optimal
16.5,58.799999,caso_otimo
16.5,59.299999,caso_otimo
16.6,57.599998,caso_otimo
16.5,58.099998,caso_otimo
16.5,55.400002,lower_optimal
16.4,54.799999,lower_optimal
16.299999,56.299999,lower_optimal
16.299999,55.599998,lower_optimal
16.299999,55.599998,lower_optimal
16.4,54.0,lower_optimal
16.4,55.799999,lower_optimal
16.4,54.0,lower_optimal
16.4,51.900002,lower_marginal
16.4,53.5,lower_optimal
16.4,56.900002,lower_optimal
16.4,52.799999,lower_optimal
16.4,54.0,lower_optimal
16.5,55.400002,lower_optimal
16.6,53.599998,lower_optimal
16.6,52.200001,lower_marginal
16.6,52.799999,lower_optimal
16.6,54.099998,lower_optimal
16.6,53.700001,lower_optimal
16.6,53.799999,lower_optimal
16.6,53.799999,lower_optimal
16.5,52.900002,lower_optimal
16.299999,53.400002,lower_optimal
16.1,56.099998,lower_optimal
16.1,55.0,lower_optimal
16.1,53.900002,lower_optimal
16.1,52.900002,lower_optimal
16.1,54.5,lower_optimal
16.299999,54.900002,lower_optimal
16.5,53.5,lower_optimal
16.6,53.700001,lower_optimal
16.799999,52.200001,lower_marginal
16.9,52.099998,lower_marginal
17.1,51.900002,lower_marginal
17.299999,54.5,lower_optimal
17.5,54.0,lower_optimal
17.700001,50.299999,lower_marginal
17.799999,49.5,lower_marginal
17.799999,49.099998,lower_marginal
17.700001,50.299999,lower_marginal
17.700001,50.200001,lower_marginal
17.700001,50.299999,lower_marginal
17.799999,50.200001,lower_marginal
17.9,51.099998,lower_marginal
18.1,48.700001,lower_marginal
18.200001,52.400002,lower_marginal
18.200001,50.0,lower_marginal
18.0,48.400002,lower_marginal
17.700001,49.400002,lower_marginal
17.5,51.400002,lower_marginal
17.4,49.799999,lower_marginal
17.4,50.700001,lower_marginal
17.299999,51.200001,lower_marginal
17.4,49.799999,lower_marginal
17.4,51.200001,lower_marginal
17.4,51.200001,lower_marginal
17.4,50.099998,lower_marginal
17.5,50.599998,lower_marginal
17.6,51.0,lower_marginal
17.700001,50.599998,lower_marginal
17.799999,50.5,lower_marginal
17.799999,52.0,lower_marginal
17.799999,49.799999,lower_marginal
17.700001,49.700001,lower_marginal
17.6,50.5,lower_marginal
17.700001,51.700001,lower_marginal
17.799999,50.5,lower_marginal
18.0,51.0,lower_marginal
18.1,49.400002,lower_marginal
18.299999,49.099998,lower_marginal
18.5,48.5,lower_marginal
18.6,49.900002,lower_marginal
18.700001,47.400002,lower_marginal
18.9,50.099998,lower_marginal
19.0,48.799999,lower_marginal
19.1,47.200001,lower_marginal
19.200001,46.799999,lower_marginal
19.0,46.599998,lower_marginal
18.700001,45.900002,lower_marginal
18.5,46.099998,lower_marginal
18.4,46.200001,lower_marginal
18.4,47.5,lower_marginal
18.299999,48.5,lower_marginal
18.4,47.599998,lower_marginal
18.4,50.200001,lower_marginal
18.4,49.5,lower_marginal
18.299999,46.799999,lower_marginal
18.1,49.400002,lower_marginal
18.0,49.5,lower_marginal
17.9,48.799999,lower_marginal
17.9,49.200001,lower_marginal
17.9,49.400002,lower_marginal
18.0,50.900002,lower_marginal
18.0,48.200001,lower_marginal
17.9,48.200001,lower_marginal
17.799999,49.0,lower_marginal
17.799999,51.299999,lower_marginal
17.9,48.799999,lower_marginal
17.9,53.5,lower_optimal
17.9,50.400002,lower_marginal
17.9,53.5,lower_optimal
18.0,49.400002,lower_marginal
17.9,49.700001,lower_marginal
17.9,52.099998,lower_marginal
17.799999,50.400002,lower_marginal
17.799999,50.900002,lower_marginal
17.799999,51.799999,lower_marginal
17.799999,54.400002,lower_optimal
17.799999,53.599998,lower_optimal
17.799999,53.900002,lower_optimal
17.9,53.599998,lower_optimal
18.0,49.599998,lower_marginal
18.1,52.099998,lower_marginal
18.1,49.099998,lower_marginal
18.0,49.099998,lower_marginal
18.0,50.700001,lower_marginal
18.1,50.0,lower_marginal
18.200001,48.700001,lower_marginal
18.4,50.0,lower_marginal
18.6,50.0,lower_marginal
18.799999,46.700001,lower_marginal
18.799999,48.400002,lower_marginal
18.799999,47.099998,lower_marginal
18.799999,47.5,lower_marginal
18.799999,48.900002,lower_marginal
18.9,49.0,lower_marginal
18.9,47.400002,lower_marginal
19.0,47.099998,lower_marginal
19.200001,47.5,lower_marginal
19.299999,46.099998,lower_marginal
19.299999,45.299999,lower_marginal
19.5,45.799999,lower_marginal
19.6,44.599998,lower_marginal
19.700001,43.599998,lower_marginal
19.799999,44.400002,lower_marginal
19.799999,44.799999,lower_marginal
20.0,44.200001,lower_marginal
20.0,42.400002,lower_optimal
20.1,42.599998,lower_marginal
20.1,40.700001,lower_optimal
20.1,42.799999,lower_marginal
20.1,43.400002,lower_marginal
20.1,42.900002,lower_marginal
20.200001,45.0,lower_marginal
20.200001,42.299999,lower_optimal
20.1,42.599998,lower_marginal
20.1,40.099998,lower_optimal
19.9,41.099998,lower_optimal
19.799999,41.700001,lower_optimal
19.700001,42.599998,lower_marginal
19.5,42.299999,lower_optimal
19.5,43.400002,lower_marginal
19.6,43.700001,lower_marginal
19.799999,42.599998,lower_marginal
19.9,42.200001,lower_optimal
20.0,42.599998,lower_marginal
20.1,42.599998,lower_marginal
20.200001,41.700001,lower_optimal
20.299999,41.799999,lower_optimal
20.4,40.099998,lower_optimal
20.5,42.0,lower_optimal
20.5,41.599998,lower_optimal
20.6,41.099998,lower_optimal
20.6,40.5,lower_optimal
20.6,42.0,lower_optimal
20.299999,40.599998,lower_optimal
20.1,38.799999,lower_optimal
20.0,40.599998,lower_optimal
19.9,43.799999,lower_marginal
19.9,43.400002,lower_marginal
